transaction_id,date_time,customer_id,branch_id,employee_id,product_sku,product_name,product_category,unit_price,quantity,total_amount,customer_feedback,referral_source,employee_name,role,date_of_joining,leave_days_taken,sales_performance_score
TRN-012672,2024-10-24 10:34:04,CUST-41,BCH-007,EMP-007-003,SKU-0054,Business Chips,Snacks,24.41,3,73.23,,Newspaper,Michael Levy,Store Manager,2024-01-23,9.0,83.0
TRN-041691,2024-10-27 14:23:53,CUST-8722,BCH-006,EMP-006-001,SKU-0038,Far Soap,Dairy,21.11,1,21.11,,Newspaper,Chloe Arellano,Inventory Specialist,2024-10-05,6.0,69.0
TRN-037318,2024-12-01 02:56:33,CUST-893,BCH-004,EMP-004-004,SKU-0050,White Chips,Beverages,5.01,2,10.02,,Online Ad,Sarah Sanchez,Cashier,2024-10-11,10.0,69.0
TRN-20250918-121,2025-09-18 19:43:48,CUST-3244,BCH-008,EMP-008-003,SKU-0081,Score Cereal,Dairy,22.37,3,67.11,,Social Media,Brittany Vazquez,Cashier,2024-06-26,,
TRN-043514,2024-12-08 09:16:42,CUST-9337,BCH-007,EMP-007-004,SKU-0096,Could Milk,Snacks,18.46,3,55.38,,Newspaper,Brooke Martin,Store Manager,2024-07-24,11.0,96.0
TRN-028931,2024-11-14 06:14:52,CUST-7651,BCH-003,EMP-003-002,SKU-0009,Just Pasta,Beverages,15.73,1,15.73,,Online Ad,Michael Anderson,Cashier,2024-02-28,5.0,66.0
TRN-031887,2024-12-07 22:33:00,CUST-498,BCH-009,EMP-009-002,SKU-0060,Technology Milk,Pantry,20.96,2,41.92,,Social Media,Brandi Collins,Store Manager,2024-10-17,2.0,90.0
TRN-012195,2024-10-14 21:36:32,CUST-9748,BCH-001,EMP-001-002,SKU-0003,Manage Cereal,Personal Care,2.23,1,2.23,,Word-of-Mouth,April Snyder,Cashier,2024-12-02,6.0,81.0
TRN-009839,2024-10-02 06:27:10,CUST-7690,BCH-010,EMP-010-003,SKU-0006,Test Chips,Dairy,16.14,3,48.42,,Word-of-Mouth,Jill Dyer,Merchandiser,2024-12-18,12.0,79.0
TRN-003710,2024-11-23 04:54:40,CUST-794,BCH-004,EMP-004-000,SKU-0026,Able Soap,Personal Care,1.46,3,4.38,,Newspaper,Robert Atkinson,Cashier,2024-12-13,8.0,80.0
TRN-010249,2024-11-18 02:14:57,CUST-9692,BCH-002,EMP-002-001,SKU-0029,Population Milk,Personal Care,8.53,2,17.06,,Online Ad,Yolanda Burns,Store Manager,2024-04-27,4.0,71.0
TRN-043554,2024-11-18 14:56:39,CUST-852,BCH-007,EMP-007-003,SKU-0016,Administration Milk,Pantry,19.77,1,19.77,Generation build white law great. Kid response model style theory street response could.,Newspaper,Michael Levy,Store Manager,2024-01-23,9.0,83.0
TRN-036635,2024-12-06 05:57:01,CUST-3165,BCH-010,EMP-010-003,SKU-0055,Training Milk,Snacks,11.5,2,23.0,,Newspaper,Jill Dyer,Merchandiser,2024-12-18,12.0,79.0
TRN-029427,2024-11-13 22:39:34,CUST-6416,BCH-007,EMP-007-003,SKU-0073,Responsibility Cereal,Snacks,14.28,1,14.28,,Newspaper,Michael Levy,Store Manager,2024-01-23,9.0,83.0
TRN-013642,2024-11-28 07:32:43,CUST-4262,BCH-007,EMP-007-004,SKU-0098,How Juice,Dairy,19.56,2,39.12,,Online Ad,Brooke Martin,Store Manager,2024-07-24,11.0,96.0
TRN-035924,2024-10-28 14:53:38,CUST-2012,BCH-001,EMP-001-001,SKU-0094,Hotel Pasta,Personal Care,12.26,3,36.78,,Word-of-Mouth,Ryan Page,Cashier,2024-10-31,9.0,67.0
TRN-034640,2024-11-12 21:33:24,CUST-6236,BCH-008,EMP-008-003,SKU-0041,Black Pasta,Beverages,5.81,1,5.81,,Newspaper,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-1757841224-9,2025-09-14 14:43:44,CUST-5297,BCH-001,EMP-001-001,SKU-0027,Successful Soap,Beverages,21.96,2,43.92,Excellent product quality.,Online Ad,Ryan Page,Cashier,2024-10-31,,
TRN-029527,2024-11-05 14:53:09,CUST-8975,BCH-001,EMP-001-002,SKU-0041,Black Pasta,Beverages,5.81,3,17.43,,Word-of-Mouth,April Snyder,Cashier,2024-12-02,6.0,81.0
TRN-040819,2024-12-05 23:43:29,CUST-3227,BCH-001,EMP-001-001,SKU-0003,Manage Cereal,Personal Care,2.23,2,4.46,,Online Ad,Ryan Page,Cashier,2024-10-31,9.0,67.0
TRN-034329,2024-10-20 13:31:38,CUST-8773,BCH-006,EMP-006-001,SKU-0078,Hit Cereal,Beverages,19.11,3,57.33,,Online Ad,Chloe Arellano,Inventory Specialist,2024-10-05,6.0,69.0
TRN-017320,2024-12-04 22:56:31,CUST-7337,BCH-006,EMP-006-004,SKU-0043,Too Cereal,Snacks,17.37,1,17.37,,Online Ad,Daniel Lucas,Store Manager,2024-05-16,2.0,66.0
TRN-037761,2024-10-19 12:45:14,CUST-4458,BCH-003,EMP-003-002,SKU-0037,Five Pasta,Pantry,21.45,1,21.45,,Word-of-Mouth,Michael Anderson,Cashier,2024-02-28,5.0,66.0
TRN-1758093324-196,2025-09-17 12:45:24,CUST-11193,BCH-007,EMP-007-004,SKU-0095,Front Milk,Pantry,13.98,2,27.96,"Nothing special, just okay.",Newspaper,Brooke Martin,Store Manager,2024-07-24,,
TRN-035827,2024-10-31 19:49:58,CUST-9532,BCH-007,EMP-007-003,SKU-0068,Today Cereal,Snacks,14.21,1,14.21,Page seat civil piece language across carry. Happy list nearly ago control road.,Word-of-Mouth,Michael Levy,Store Manager,2024-01-23,9.0,83.0
TRN-026766,2024-12-25 05:10:14,CUST-6960,BCH-006,EMP-006-003,SKU-0055,Training Milk,Snacks,11.5,1,11.5,,Newspaper,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-019643,2024-10-03 16:34:33,CUST-8385,BCH-006,EMP-006-002,SKU-0072,Describe Soap,Beverages,13.88,1,13.88,,Word-of-Mouth,Daniel Owen,Cashier,2024-12-29,0.0,92.0
TRN-028261,2024-12-24 11:06:32,CUST-8204,BCH-002,EMP-002-002,SKU-0041,Black Pasta,Beverages,5.81,3,17.43,,Online Ad,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-002664,2024-11-27 07:50:38,CUST-2414,BCH-010,EMP-010-000,SKU-0058,Ready Chips,Pantry,20.9,1,20.9,,Newspaper,Shawn Carroll,Store Manager,2024-06-09,2.0,80.0
TRN-037505,2024-12-15 01:20:36,CUST-4911,BCH-001,EMP-001-004,SKU-0094,Hotel Pasta,Personal Care,12.26,2,24.52,,Online Ad,Keith Allen,Cashier,2024-02-25,3.0,64.0
TRN-004090,2024-10-18 00:25:18,CUST-3762,BCH-005,EMP-005-000,SKU-0043,Too Cereal,Snacks,17.37,1,17.37,,Social Media,Michael Watson,Store Manager,2024-03-07,1.0,95.0
TRN-007793,2024-12-11 01:54:09,CUST-5935,BCH-006,EMP-006-001,SKU-0035,Decide Chips,Snacks,21.79,1,21.79,,Social Media,Chloe Arellano,Inventory Specialist,2024-10-05,6.0,69.0
TRN-006681,2024-11-10 10:49:56,CUST-7659,BCH-009,EMP-009-001,SKU-0058,Ready Chips,Pantry,20.9,2,41.8,,Online Ad,Ian Arroyo,Merchandiser,2024-09-03,6.0,87.0
TRN-008390,2024-11-05 01:24:07,CUST-3376,BCH-001,EMP-001-001,SKU-0005,Table Cereal,Snacks,16.86,2,33.72,,Newspaper,Ryan Page,Cashier,2024-10-31,9.0,67.0
TRN-006811,2024-11-24 15:58:24,CUST-8934,BCH-008,EMP-008-002,SKU-0090,Weight Chips,Snacks,11.15,1,11.15,,Social Media,Emily Howard,Store Manager,2024-11-21,4.0,100.0
TRN-1758199558-37,2025-09-18 18:15:58,CUST-14643,BCH-005,EMP-005-003,SKU-0081,Score Cereal,Dairy,18.34,1,18.34,Average experience.,Word-of-Mouth,Kimberly Becker,Cashier,2024-01-11,,
TRN-028792,2024-11-14 05:04:06,CUST-5436,BCH-007,EMP-007-000,SKU-0018,Resource Chips,Snacks,6.7,3,20.1,Interest policy between sea film. Site total red. Common expect easy produce idea clear begin.,Social Media,Antonio Mcdonald,Merchandiser,2024-08-19,15.0,85.0
TRN-034529,2024-09-24 00:46:26,CUST-975,BCH-002,EMP-002-000,SKU-0003,Manage Cereal,Personal Care,2.23,2,4.46,,Word-of-Mouth,Jo Miller,Store Manager,2024-05-04,3.0,61.0
TRN-032200,2024-12-01 13:34:00,CUST-7265,BCH-004,EMP-004-002,SKU-0023,Address Soap,Dairy,8.91,2,17.82,Drop candidate why matter song business. Price hotel buy oil mind cell score catch. Nice bar gas.,Newspaper,Matthew Davies,Cashier,2024-12-22,14.0,76.0
TRN-043432,2024-10-27 17:03:42,CUST-9950,BCH-008,EMP-008-004,SKU-0008,Task Soap,Beverages,3.86,2,7.72,,Word-of-Mouth,Gabriella Williams,Store Manager,2024-04-19,13.0,76.0
TRN-034670,2024-10-30 08:57:13,CUST-7015,BCH-008,EMP-008-003,SKU-0017,Interest Cereal,Pantry,23.72,1,23.72,,Word-of-Mouth,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-026644,2024-11-13 20:03:36,CUST-3336,BCH-007,EMP-007-003,SKU-0011,Official Soap,Snacks,7.42,3,22.26,,Online Ad,Michael Levy,Store Manager,2024-01-23,9.0,83.0
TRN-023857,2024-12-22 02:28:48,CUST-3571,BCH-008,EMP-008-000,SKU-0014,Share Pasta,Dairy,3.0,2,6.0,,Newspaper,Kyle Ramos,Merchandiser,2024-03-08,1.0,99.0
TRN-018933,2024-10-22 10:54:12,CUST-4017,BCH-004,EMP-004-003,SKU-0086,Reality Soap,Beverages,22.1,1,22.1,,Word-of-Mouth,Mrs. Erika Wilson,Store Manager,2024-08-15,11.0,75.0
TRN-047573,2024-12-25 21:03:53,CUST-7256,BCH-008,EMP-008-003,SKU-0051,Local Cereal,Personal Care,13.79,2,27.58,,Online Ad,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-008553,2024-10-25 19:54:15,CUST-979,BCH-001,EMP-001-001,SKU-0067,Family Chips,Beverages,22.71,1,22.71,,Social Media,Ryan Page,Cashier,2024-10-31,9.0,67.0
TRN-032222,2024-10-30 14:42:49,CUST-5468,BCH-005,EMP-005-002,SKU-0058,Ready Chips,Pantry,20.9,3,62.7,,Social Media,Colleen Montoya,Inventory Specialist,2024-09-03,10.0,75.0
TRN-030988,2024-09-22 19:37:23,CUST-6698,BCH-004,EMP-004-000,SKU-0005,Table Cereal,Snacks,16.86,3,50.58,,Social Media,Robert Atkinson,Cashier,2024-12-13,8.0,80.0
TRN-049192,2024-12-27 15:15:11,CUST-6078,BCH-002,EMP-002-003,SKU-0033,Political Milk,Pantry,19.08,1,19.08,,Social Media,Christina Lloyd,Merchandiser,2024-07-31,5.0,81.0
TRN-047715,2024-11-12 20:53:15,CUST-6758,BCH-003,EMP-003-000,SKU-0045,Industry Cereal,Dairy,6.91,1,6.91,,Newspaper,David White,Store Manager,2024-11-15,2.0,74.0
TRN-041569,2024-09-28 00:39:14,CUST-356,BCH-007,EMP-007-000,SKU-0070,And Chips,Beverages,18.42,2,36.84,Civil simply ever edge human lose. Call clear chair.,Word-of-Mouth,Antonio Mcdonald,Merchandiser,2024-08-19,15.0,85.0
TRN-046994,2024-12-07 21:02:17,CUST-108,BCH-006,EMP-006-003,SKU-0065,Try Chips,Snacks,15.46,1,15.46,,Word-of-Mouth,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-026820,2024-09-20 16:03:54,CUST-9031,BCH-006,EMP-006-003,SKU-0017,Interest Cereal,Pantry,23.72,1,23.72,,Social Media,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-1758008261-74,2025-09-16 13:07:41,CUST-9980,BCH-004,EMP-004-001,SKU-0040,Way Soap,Pantry,20.96,3,62.88,Average experience.,Word-of-Mouth,Samantha Barnes,Cashier,2024-04-16,,
TRN-019163,2024-11-27 23:11:36,CUST-2398,BCH-007,EMP-007-000,SKU-0087,Miss Chips,Pantry,7.73,1,7.73,Low check Mrs seem air. Result environmental feeling tonight send across truth.,Social Media,Antonio Mcdonald,Merchandiser,2024-08-19,15.0,85.0
TRN-014335,2024-10-20 19:44:04,CUST-2545,BCH-003,EMP-003-004,SKU-0039,Risk Chips,Dairy,7.13,2,14.26,,Newspaper,Melinda Massey,Merchandiser,2024-07-22,11.0,71.0
TRN-000487,2024-12-26 17:35:47,CUST-9500,BCH-003,EMP-003-003,SKU-0085,Science Pasta,Pantry,14.29,3,42.87,,Social Media,Sarah Villanueva,Merchandiser,2024-12-24,2.0,81.0
TRN-041345,2024-10-23 09:11:45,CUST-7757,BCH-002,EMP-002-001,SKU-0067,Family Chips,Beverages,22.71,2,45.42,,Word-of-Mouth,Yolanda Burns,Store Manager,2024-04-27,4.0,71.0
TRN-035766,2024-11-16 04:47:02,CUST-8701,BCH-006,EMP-006-004,SKU-0001,Forget Pasta,Pantry,15.7,1,15.7,"Way pick religious rise size. None single responsibility nation state.
Out build something note.",Online Ad,Daniel Lucas,Store Manager,2024-05-16,2.0,66.0
TRN-018956,2024-12-05 12:01:10,CUST-5062,BCH-003,EMP-003-004,SKU-0087,Miss Chips,Pantry,7.73,2,15.46,,Word-of-Mouth,Melinda Massey,Merchandiser,2024-07-22,11.0,71.0
TRN-001173,2024-11-18 01:19:58,CUST-2942,BCH-010,EMP-010-000,SKU-0072,Describe Soap,Beverages,13.88,2,27.76,,Social Media,Shawn Carroll,Store Manager,2024-06-09,2.0,80.0
TRN-023758,2024-11-21 12:46:58,CUST-1315,BCH-010,EMP-010-003,SKU-0001,Forget Pasta,Pantry,15.7,1,15.7,,Social Media,Jill Dyer,Merchandiser,2024-12-18,12.0,79.0
TRN-003857,2024-11-26 03:13:32,CUST-426,BCH-006,EMP-006-003,SKU-0047,Beat Soap,Personal Care,11.33,3,33.99,,Newspaper,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-038022,2024-09-27 13:45:50,CUST-3795,BCH-001,EMP-001-000,SKU-0078,Hit Cereal,Beverages,19.11,1,19.11,,Online Ad,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-042232,2024-11-18 22:54:09,CUST-5742,BCH-001,EMP-001-004,SKU-0076,Forward Milk,Pantry,15.12,1,15.12,,Word-of-Mouth,Keith Allen,Cashier,2024-02-25,3.0,64.0
TRN-011455,2024-12-21 22:45:29,CUST-3883,BCH-008,EMP-008-000,SKU-0031,Cut Milk,Personal Care,11.34,1,11.34,,Newspaper,Kyle Ramos,Merchandiser,2024-03-08,1.0,99.0
TRN-037894,2024-12-13 11:17:54,CUST-4090,BCH-003,EMP-003-001,SKU-0081,Where Juice,Dairy,16.35,2,32.7,,Newspaper,Lonnie Douglas,Store Manager,2024-07-04,1.0,71.0
TRN-035642,2024-12-01 09:03:14,CUST-5666,BCH-005,EMP-005-001,SKU-0063,Hand Cereal,Dairy,12.54,1,12.54,,Word-of-Mouth,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-000446,2024-11-03 00:19:42,CUST-1891,BCH-008,EMP-008-004,SKU-0006,Test Chips,Dairy,16.14,2,32.28,,Online Ad,Gabriella Williams,Store Manager,2024-04-19,13.0,76.0
TRN-025574,2024-12-16 21:51:55,CUST-9976,BCH-004,EMP-004-000,SKU-0065,Try Chips,Snacks,15.46,3,46.38,,Online Ad,Robert Atkinson,Cashier,2024-12-13,8.0,80.0
TRN-018905,2024-09-20 10:11:10,CUST-3180,BCH-009,EMP-009-003,SKU-0009,Just Pasta,Beverages,15.73,2,31.46,,Word-of-Mouth,Matthew Smith,Store Manager,2024-03-15,9.0,68.0
TRN-044368,2024-12-14 02:16:28,CUST-3347,BCH-010,EMP-010-004,SKU-0018,Resource Chips,Snacks,6.7,1,6.7,,Online Ad,Nicole Henson,Cashier,2024-07-11,11.0,67.0
TRN-006526,2024-11-13 18:36:44,CUST-4696,BCH-004,EMP-004-002,SKU-0080,Out Juice,Dairy,20.64,1,20.64,,Word-of-Mouth,Matthew Davies,Cashier,2024-12-22,14.0,76.0
TRN-034174,2024-10-15 07:12:02,CUST-7828,BCH-002,EMP-002-002,SKU-0019,Key Chips,Pantry,8.41,3,25.23,,Word-of-Mouth,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-013629,2024-12-04 08:21:47,CUST-7246,BCH-005,EMP-005-001,SKU-0089,Quickly Pasta,Beverages,5.26,1,5.26,,Social Media,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-043612,2024-10-02 20:25:27,CUST-8172,BCH-009,EMP-009-004,SKU-0074,Event Juice,Dairy,23.63,3,70.89,,Online Ad,Caitlin Walker,Cashier,2024-06-23,11.0,84.0
TRN-032394,2024-09-22 00:37:22,CUST-6725,BCH-010,EMP-010-001,SKU-0012,Property Soap,Pantry,14.63,3,43.89,,Online Ad,Shane Bradley,Merchandiser,2024-10-26,14.0,65.0
TRN-012466,2024-11-04 02:40:12,CUST-1426,BCH-009,EMP-009-003,SKU-0004,Apply Chips,Pantry,13.89,2,27.78,,Word-of-Mouth,Matthew Smith,Store Manager,2024-03-15,9.0,68.0
TRN-1758008261-138,2025-09-16 13:07:41,CUST-16900,BCH-003,EMP-003-001,SKU-0076,Their Milk,Pantry,5.4,3,16.2,"Great service, very satisfied!",Online Ad,Lonnie Douglas,Store Manager,2024-07-04,,
TRN-005908,2024-10-07 15:51:28,CUST-8237,BCH-003,EMP-003-002,SKU-0041,Black Pasta,Beverages,5.81,2,11.62,,Newspaper,Michael Anderson,Cashier,2024-02-28,5.0,66.0
TRN-047202,2024-09-29 22:44:31,CUST-9303,BCH-008,EMP-008-001,SKU-0063,Hand Cereal,Dairy,12.54,3,37.62,,Social Media,Michael Mccullough,Inventory Specialist,2024-12-05,12.0,66.0
TRN-046406,2024-11-10 11:37:09,CUST-1720,BCH-010,EMP-010-002,SKU-0067,Family Chips,Beverages,22.71,2,45.42,,Social Media,Amber Griffin,Cashier,2024-04-10,2.0,70.0
TRN-045251,2024-12-25 05:07:01,CUST-9134,BCH-004,EMP-004-004,SKU-0068,Today Cereal,Snacks,14.21,3,42.63,,Newspaper,Sarah Sanchez,Cashier,2024-10-11,10.0,69.0
TRN-028378,2024-09-21 09:19:31,CUST-1417,BCH-001,EMP-001-004,SKU-0015,Case Cereal,Pantry,6.6,3,19.8,Peace process or growth interesting law poor.,Social Media,Keith Allen,Cashier,2024-02-25,3.0,64.0
TRN-001493,2024-11-07 15:38:04,CUST-8790,BCH-010,EMP-010-002,SKU-0020,Four Milk,Snacks,15.28,1,15.28,,Social Media,Amber Griffin,Cashier,2024-04-10,2.0,70.0
TRN-026051,2024-11-12 08:41:09,CUST-9403,BCH-006,EMP-006-003,SKU-0037,Five Pasta,Pantry,21.45,1,21.45,,Social Media,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-044082,2024-10-17 04:27:33,CUST-6125,BCH-002,EMP-002-002,SKU-0042,Maybe Soap,Pantry,10.95,2,21.9,,Word-of-Mouth,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-023350,2024-12-23 13:16:02,CUST-1967,BCH-006,EMP-006-000,SKU-0045,Industry Cereal,Dairy,6.91,1,6.91,,Newspaper,Jacob Hooper,Merchandiser,2024-01-15,9.0,77.0
TRN-013794,2024-10-31 09:31:38,CUST-386,BCH-001,EMP-001-004,SKU-0017,Interest Cereal,Pantry,23.72,1,23.72,,Social Media,Keith Allen,Cashier,2024-02-25,3.0,64.0
TRN-041296,2024-10-26 09:30:27,CUST-5385,BCH-002,EMP-002-004,SKU-0069,After Milk,Pantry,22.03,1,22.03,,Social Media,Jill Carlson,Inventory Specialist,2024-05-29,10.0,78.0
TRN-019998,2024-09-30 20:14:44,CUST-2161,BCH-010,EMP-010-002,SKU-0056,Establish Milk,Pantry,24.83,3,74.49,Figure month door Republican production. Myself wall realize cold chair.,Word-of-Mouth,Amber Griffin,Cashier,2024-04-10,2.0,70.0
TRN-20250918-147,2025-09-18 19:43:48,CUST-1122,BCH-008,EMP-008-000,SKU-0085,Whose Soap,Pantry,9.05,1,9.05,,Newspaper,Kyle Ramos,Merchandiser,2024-03-08,,
TRN-009957,2024-10-13 12:46:26,CUST-8674,BCH-008,EMP-008-003,SKU-0009,Just Pasta,Beverages,15.73,2,31.46,,Online Ad,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-024450,2024-12-02 00:29:16,CUST-9676,BCH-003,EMP-003-004,SKU-0079,Writer Soap,Beverages,15.12,2,30.24,,Newspaper,Melinda Massey,Merchandiser,2024-07-22,11.0,71.0
TRN-048213,2024-10-29 23:15:04,CUST-366,BCH-006,EMP-006-003,SKU-0076,Forward Milk,Pantry,15.12,1,15.12,,Newspaper,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-003874,2024-10-05 21:20:35,CUST-3423,BCH-003,EMP-003-000,SKU-0077,Your Juice,Pantry,15.83,2,31.66,Ground open imagine road. Where should present foot the.,Online Ad,David White,Store Manager,2024-11-15,2.0,74.0
TRN-020412,2024-10-04 09:48:09,CUST-4467,BCH-004,EMP-004-004,SKU-0044,Win Soap,Pantry,18.68,1,18.68,,Newspaper,Sarah Sanchez,Cashier,2024-10-11,10.0,69.0
TRN-029214,2024-10-22 14:56:25,CUST-9713,BCH-005,EMP-005-001,SKU-0062,Quite Milk,Pantry,4.71,1,4.71,Image carry seem approach realize. Approach once involve.,Word-of-Mouth,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-013288,2024-11-14 22:17:43,CUST-8653,BCH-002,EMP-002-004,SKU-0034,Range Pasta,Personal Care,18.94,3,56.82,,Online Ad,Jill Carlson,Inventory Specialist,2024-05-29,10.0,78.0
TRN-028757,2024-11-20 02:34:12,CUST-9370,BCH-001,EMP-001-000,SKU-0089,Quickly Pasta,Beverages,5.26,3,15.78,,Word-of-Mouth,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-002291,2024-12-15 05:41:36,CUST-3343,BCH-004,EMP-004-004,SKU-0024,Series Soap,Snacks,20.1,1,20.1,,Online Ad,Sarah Sanchez,Cashier,2024-10-11,10.0,69.0
TRN-028948,2024-11-10 12:55:44,CUST-2746,BCH-009,EMP-009-004,SKU-0010,Cup Cereal,Beverages,14.28,1,14.28,,Online Ad,Caitlin Walker,Cashier,2024-06-23,11.0,84.0
TRN-024495,2024-12-14 12:20:05,CUST-4204,BCH-003,EMP-003-003,SKU-0099,People Milk,Pantry,8.05,2,16.1,,Word-of-Mouth,Sarah Villanueva,Merchandiser,2024-12-24,2.0,81.0
TRN-004880,2024-12-16 10:10:55,CUST-9787,BCH-009,EMP-009-004,SKU-0081,Where Juice,Dairy,16.35,3,49.05,,Newspaper,Caitlin Walker,Cashier,2024-06-23,11.0,84.0
TRN-001153,2024-09-25 00:53:58,CUST-3804,BCH-008,EMP-008-002,SKU-0050,White Chips,Beverages,5.01,1,5.01,,Social Media,Emily Howard,Store Manager,2024-11-21,4.0,100.0
TRN-021169,2024-09-27 18:43:03,CUST-6265,BCH-010,EMP-010-001,SKU-0007,Type Juice,Dairy,11.08,2,22.16,,Online Ad,Shane Bradley,Merchandiser,2024-10-26,14.0,65.0
TRN-032873,2024-09-20 10:48:03,CUST-5257,BCH-006,EMP-006-002,SKU-0059,Near Soap,Beverages,23.77,2,47.54,,Online Ad,Daniel Owen,Cashier,2024-12-29,0.0,92.0
TRN-003250,2024-12-24 02:48:38,CUST-9809,BCH-002,EMP-002-003,SKU-0087,Miss Chips,Pantry,7.73,2,15.46,,Word-of-Mouth,Christina Lloyd,Merchandiser,2024-07-31,5.0,81.0
TRN-017890,2024-12-02 18:22:28,CUST-6697,BCH-010,EMP-010-000,SKU-0038,Far Soap,Dairy,21.11,1,21.11,,Online Ad,Shawn Carroll,Store Manager,2024-06-09,2.0,80.0
TRN-022618,2024-11-03 09:13:05,CUST-6598,BCH-003,EMP-003-002,SKU-0049,Face Pasta,Snacks,2.68,1,2.68,,Online Ad,Michael Anderson,Cashier,2024-02-28,5.0,66.0
TRN-026265,2024-10-08 14:34:33,CUST-7476,BCH-001,EMP-001-000,SKU-0050,White Chips,Beverages,5.01,1,5.01,,Online Ad,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-002677,2024-12-04 12:28:48,CUST-1026,BCH-008,EMP-008-002,SKU-0098,How Juice,Dairy,19.56,1,19.56,Office economy skill person card. Pick outside church area drive dark happy grow.,Online Ad,Emily Howard,Store Manager,2024-11-21,4.0,100.0
TRN-029329,2024-12-09 07:45:11,CUST-2946,BCH-004,EMP-004-000,SKU-0063,Hand Cereal,Dairy,12.54,2,25.08,,Word-of-Mouth,Robert Atkinson,Cashier,2024-12-13,8.0,80.0
TRN-021004,2024-10-08 17:34:12,CUST-5802,BCH-003,EMP-003-003,SKU-0017,Interest Cereal,Pantry,23.72,2,47.44,,Word-of-Mouth,Sarah Villanueva,Merchandiser,2024-12-24,2.0,81.0
TRN-048884,2024-12-09 05:15:46,CUST-1072,BCH-005,EMP-005-004,SKU-0040,Court Chips,Pantry,7.88,1,7.88,,Social Media,Colin Greer,Cashier,2024-02-16,7.0,87.0
TRN-016814,2024-10-16 12:43:48,CUST-4958,BCH-005,EMP-005-002,SKU-0086,Reality Soap,Beverages,22.1,1,22.1,,Social Media,Colleen Montoya,Inventory Specialist,2024-09-03,10.0,75.0
TRN-028369,2024-10-11 17:53:32,CUST-7981,BCH-003,EMP-003-002,SKU-0066,Clear Cereal,Snacks,10.64,3,31.92,,Word-of-Mouth,Michael Anderson,Cashier,2024-02-28,5.0,66.0
TRN-024073,2024-09-28 17:19:51,CUST-2946,BCH-004,EMP-004-004,SKU-0059,Near Soap,Beverages,23.77,3,71.31,,Newspaper,Sarah Sanchez,Cashier,2024-10-11,10.0,69.0
TRN-1758008261-167,2025-09-16 13:07:41,CUST-19466,BCH-001,EMP-001-003,SKU-0086,Out Juice,Pantry,18.34,1,18.34,"Service was fine, nothing to complain.",Online Ad,Nicholas Padilla,Store Manager,2024-01-25,,
TRN-012838,2024-10-02 12:17:12,CUST-1546,BCH-010,EMP-010-002,SKU-0099,People Milk,Pantry,8.05,2,16.1,Lay finish price. Between we page game until. Message receive race age.,Online Ad,Amber Griffin,Cashier,2024-04-10,2.0,70.0
TRN-013606,2024-10-09 07:03:36,CUST-9213,BCH-004,EMP-004-003,SKU-0065,Try Chips,Snacks,15.46,1,15.46,,Newspaper,Mrs. Erika Wilson,Store Manager,2024-08-15,11.0,75.0
TRN-049904,2024-12-07 00:22:22,CUST-6113,BCH-007,EMP-007-003,SKU-0054,Business Chips,Snacks,24.41,3,73.23,,Online Ad,Michael Levy,Store Manager,2024-01-23,9.0,83.0
TRN-1757920481-164,2025-09-15 12:44:41,CUST-11969,BCH-010,EMP-010-001,SKU-0075,Minute Milk,Beverages,13.7,2,27.4,Excellent product quality.,Word-of-Mouth,Shane Bradley,Merchandiser,2024-10-26,,
TRN-009134,2024-10-22 00:07:07,CUST-5061,BCH-003,EMP-003-001,SKU-0034,Range Pasta,Personal Care,18.94,1,18.94,,Newspaper,Lonnie Douglas,Store Manager,2024-07-04,1.0,71.0
TRN-029155,2024-12-24 16:02:05,CUST-9562,BCH-006,EMP-006-004,SKU-0054,Business Chips,Snacks,24.41,3,73.23,Industry week keep south arm bed. End fear pick deep. Thus up serious score according child term.,Newspaper,Daniel Lucas,Store Manager,2024-05-16,2.0,66.0
